pID,CS_Type,Connection 1,Connection 2,Connection 3,Connection 4,Connection 5,Connection 6,Connection 7,Connection 8,Connection 9,Connection 10,Connection 11,Connection 12,Connection 13,Connection 14,Connection 15,Connection 16,Connection 17,Connection 18,Connection 19,Connection 20,Connection 21,Connection 22,Connection 23,Connection 24,Connection 25,Connection 26,Connection 27,Connection 28,Connection 29,Connection 30
25,CSpACQ,0.06380970795,0.1369692874,-0.06091864924,-0.4081241614,0.2205836909,0.1250542725,0.1421743926,0.0752055072,1.05990438,0.7477576117,1.384527872,0.8752212607,0.5392304421,1.09456699,1.665103914,-0.4174026942,0.3141183272,0.3626696302,1.11609774,0.8343791273,-0.1967051969,0.328239118,0.05656354935,0.08597080699,0.7281287012,0.1523241994,0.3174508779,0.1174377703,0.08837601969,1.013101179
26,CSpACQ,0.8414816398,0.2618402454,0.00747400152,0.5239689187,0.5671892067,0.5152593696,0.1599097893,0.185240488,0.5660307446,0.7419702695,0.8711846541,0.8983632057,0.18419364,1.052304745,1.339890253,0.009158168962,1.523067864,0.3321342448,1.519879035,2.380396712,0.6769469376,1.06966901,0.3787382455,0.3516068648,1.492799257,0.2833362343,0.6597949144,0.2146330494,0.2545898917,0.5500749879
27,CSpACQ,0.4984713094,-0.005121708446,0.1069441989,0.4838733408,0.6040592544,0.6153026914,0.066715463,0.1769094365,0.2454159845,0.512288158,-0.1224136286,1.726086012,1.847749449,1.035988429,-2.843346841,0.4805379523,0.666445944,0.2662792631,0.7569751416,-0.192420643,0.6473805139,0.2801395436,0.04363950652,0.220987139,1.020009114,0.1501013184,0.09412292972,-0.02584697248,-0.0220706782,0.1193056173
28,CSpACQ,0.1674627121,-0.06162971807,-0.07073453513,0.05085720044,0.193122881,0.05892776934,0.06983166515,-0.0924220445,0.2901952001,0.0950528359,-0.7036854443,0.8772154015,-0.3962451111,0.6092639563,0.9991907806,-0.7013540459,-0.8478691485,-0.3515293145,-0.3915009081,0.3139290155,-0.00246228504,0.4587965958,0.06924426499,-0.07137650149,0.7074777687,0.1911716564,0.1560994101,0.09382068894,0.03042978703,0.5672114219
29,CSpACQ,0.550360202,0.4244651613,0.5336443205,0.9185944692,1.020262144,0.6790754583,0.01151625336,-0.0139074068,0.516459278,0.8819886346,0.8697793864,-0.01595025425,0.7603533223,1.078396601,1.42755617,0.8157006767,-0.04632873707,0.5769256677,0.8274897394,0.8586828703,0.6672475613,0.2858033405,0.3787288148,0.383638103,0.8606634375,0.5181841284,0.3568983248,0.3597030595,0.2857296711,0.6219002568
1,CSpNR,-0.3032055489,0.2533519693,0.2724084909,-0.6707163478,-0.2007083856,-0.1320256813,0.01182979438,0.05132930599,0.03033006364,0.1933679933,1.833575196,0.2407737309,0.8259578983,-1.096880114,0.3849918774,0.2749957642,0.1715086862,0.1114483421,0.02318838594,0.281200156,-0.2195240497,0.09021116067,-0.05999013963,0.0570632704,0.4960259956,-0.07001838566,0.2532406009,0.0240940334,0.1467193136,0.4730684038
2,CSpNR,0.4800606416,-0.007489737594,0.1413918318,0.5213857008,0.6165752848,0.4424359191,0.01493911598,-0.1222418709,0.6738332478,0.7169561133,-0.105478547,0.4098121175,0.2077070499,-0.4021499746,-0.2118778354,1.418482305,-1.154248327,0.1124727016,1.156197308,1.66334006,0.4560828038,0.6082194879,-0.0171368071,0.09702555228,0.8646654025,0.4102535388,0.4979694634,-0.006847449777,0.1086550064,0.6500073608
3,CSpNR,0.2367180797,0.1623239246,-0.09367826865,0.5277610169,0.5186188781,0.2287840141,0.3275820505,-0.02418895161,0.1322259329,0.1086108402,0.5237254525,1.195642229,-0.0729353818,0.5259089092,0.6307365409,-0.2636699094,-0.1142182787,-0.09553874501,0.8343254927,1.581155928,0.4726833821,0.1346978664,0.1506762081,0.2522926811,1.182377464,0.2441345185,0.0550925169,0.09301397819,0.2488974701,0.6170091794
4,CSpNR,0.4830817773,0.1564460188,0.0588705801,0.5850941522,0.3924421669,0.4031608675,0.07250854515,-0.08540402486,0.4082918858,0.3443728172,1.384033493,0.7913307291,0.3988291934,2.354201211,1.244258436,0.2455619778,-0.3309047105,0.1999177548,-0.6369228467,-1.194052727,0.3013274943,0.239431908,0.1466868092,-0.1412064876,0.7661878583,0.1935132547,0.1991900996,0.06728221317,-0.1876879392,0.7465888153
5,CSpNR,0.3599934816,-0.06702273597,-0.04246168742,0.9792193255,1.655509155,0.3458774733,-0.01044155588,-0.0345317994,0.3533841891,1.07566544,-0.4309429573,-0.08978604535,-0.1842587882,-1.113724151,-1.428789249,-0.124763225,-0.1095702352,-0.08542588428,-0.9697346023,-0.5380893662,0.4145629898,0.1479235929,-0.09156431388,-0.146869632,1.239140877,0.2462733976,0.1544061975,-0.05114587751,-0.02944596615,0.3715509851
6,CSpNR,-0.03325942714,0.06375551532,0.5049394257,1.159937904,1.684002582,-0.05542330511,0.0610050955,0.06945119457,0.1217940104,0.1376563132,1.083981689,1.439906335,0.3997708855,1.142206318,0.2058767167,0.987946376,0.1985634917,0.04746335214,1.681268363,1.996012535,0.4734072255,0.09074052806,0.03099582312,0.3467300925,1.054262438,0.4649196075,0.06652201062,0.005370118528,0.283603051,0.7170618511
7,CSpNR,0.4755574737,0.2375494695,0.2130188225,0.9410732819,0.7679520684,0.5174213799,0.1752337024,-0.3293059599,0.3953662405,0.5641088319,0.9226545213,0.683437269,0.02024554047,1.058728231,-1.002107018,0.4073517882,-0.6173504109,0.08400888354,0.02579728538,0.6608529796,0.3900075472,0.1175499558,0.1159695313,-0.01148958672,0.5975034005,0.1783306977,0.09608727712,-0.06292124067,0.07388342945,0.3245822105
8,CSpNR,0.2520495236,-0.03014533589,0.1201825832,-0.3640928224,0.3304001963,0.5243045596,-0.04620978789,0.08905826108,0.1439984961,0.3688473573,-0.1039350101,-0.2044185809,0.03565876174,0.09004763701,0.07928067082,0.7861962058,0.2996228043,0.07927337095,0.08492514963,0.02123078186,-0.1313707719,-0.02358982886,0.002985849692,0.007689759825,0.4820771795,0.08843993888,0.04121930995,0.003267460481,0.002048414578,0.8551511642
9,CSpNR,0.3423721442,0.2599054287,0.1264399677,0.3361321399,0.2994944769,0.3438727515,0.08133953172,0.1265542202,0.5565571118,0.6938712614,1.051600437,0.3486810462,0.4400216458,0.5042578428,0.07064409327,0.4540293588,0.465848201,0.3475376648,1.04634646,0.6316637235,0.2054198845,0.3401737056,0.06965371032,0.1759516847,1.05613049,0.0876274093,0.2096695549,-0.0004839174621,0.05324510947,0.5127205866
10,CSpNR,-0.1981739796,-0.1323220347,-0.02269675028,0.1189604231,-0.3904205014,-0.20028748,-0.05457714643,0.1639537808,0.319567577,0.448265815,-1.403572714,-0.4919307823,-0.5753222114,3.216215672,2.793546512,-0.04747148149,1.508783266,-0.5624036754,-1.261368658,-0.2067358692,0.05506401222,0.08345028546,0.1159187794,-0.04052717996,0.5592543828,-0.07443082368,0.101049807,0.08007019217,-0.007905556036,0.5465500212
11,CSpNR,0.352118815,0.02832770072,0.09271486805,0.1831205761,0.7260788617,0.3818791694,-0.09343077163,-0.04715218423,0.1747408128,0.4302180945,0.2798482207,-0.8155159277,0.3924822017,-0.4498661157,-0.5656823007,0.6689634271,-0.3637434723,0.3126068451,0.1157683087,1.011146205,0.2028236689,0.1620689442,-0.05701858985,0.02587883797,1.082647734,0.458529339,0.2283045359,-0.03681415649,0.09469015415,0.5698424569
12,CSpNR,0.343691412,0.10750074,0.04347421177,0.6194573071,1.04546239,0.7328006505,0.05551148589,-0.1810943067,0.2591670052,0.9114545452,0.9556698052,0.2373908751,-0.1787999725,1.199307003,1.666586837,0.2008325761,-0.4626295782,-0.1352658592,0.2073197699,-0.1203721328,0.7720924296,0.1626910085,0.1707913535,0.06954698371,1.352548344,0.5083521886,0.2188719224,0.09349378735,0.001330018261,0.5297078989
13,CSpNR,0.9289666772,0.1431675663,0.2199249278,0.3572344551,0.7481193223,0.822384816,0.2534330896,0.2389781226,0.6362388214,1.039956223,0.7171665636,1.41998578,0.4006490627,1.586869649,2.136598695,0.4815873263,0.5829140306,0.1209013819,1.194803299,1.886490908,0.3631654777,0.7077011491,0.3114748383,0.4953137754,1.305677153,0.35107784,0.5562887323,0.2174206712,0.398453782,0.6255419761
14,CSpNR,0.6494444169,0.1944198699,0.1361667992,0.7116202322,0.6526487903,0.565253927,0.09071380393,0.1492249882,0.4707229864,0.6036354778,0.9424499733,0.5061470134,0.6236077098,1.34470443,1.293831317,0.6470654112,0.8249989012,0.6225101504,1.365267097,1.303069014,0.6070327773,0.4603820454,0.2549556972,0.2593394933,0.8149463087,0.6565179907,0.6968101523,0.274612233,0.2801623425,0.9346770656
15,CSpNR,1.087745479,0.0494819957,0.02253572624,0.6165285284,1.105057145,0.445888162,-0.0337571805,-0.006306176721,0.3820949546,0.5701661312,0.8125830372,-0.3881133002,1.278291206,2.876760187,1.018519917,0.2938304945,0.37884875,0.5954631981,2.755277741,1.184153989,0.3451477915,0.5756738211,0.1000619831,0.2045826141,1.027536819,0.4445311273,0.6008739607,0.02252786016,0.05314946186,0.7713627705
16,CSpNR,0.2923899932,-0.0693348992,0.06993132979,0.192549725,0.6509334378,0.1525956014,0.06326836662,-0.004466016227,-0.1011058926,0.1376295269,-0.3933961811,0.606294506,0.0393225785,0.06730549601,-0.56247429,0.1611238344,0.05615965377,0.02845253703,1.636970263,1.959844815,0.1410015255,0.005010204761,0.009561402141,0.5484451221,1.223545,0.1445881369,0.08888976646,-0.02332001562,0.2345115578,0.3740943057
17,CSpNR,0.4213523777,0.09950075574,-0.07154663619,-0.417033394,-0.07022780888,0.2898711825,-0.07359394482,-0.03617408742,0.6050119297,0.08033254443,1.053680304,-1.2758663,-0.2745079363,-0.8078516624,0.4045383957,-0.8015492579,-0.7012114347,-0.2939558872,-1.909587792,-0.5718443058,-0.177536848,0.460355753,-0.03348505964,-0.07803321444,0.3842429638,-0.03817516046,0.09939666311,0.03064599275,-0.0492153351,0.6452266769
18,CSpNR,0.3446103115,-0.0410859304,0.08961317842,0.8616870869,0.370175367,0.3855495174,-0.02331261593,-0.05676907077,0.2546803285,-0.08152588424,-0.4945327989,-0.3549749203,0.9668662804,0.008563725302,2.176382649,0.5555402062,-0.3330824237,0.3618588574,1.587650956,1.68130938,0.2940573988,0.08169003515,-0.007767036342,0.08531752116,0.3962444737,0.213368151,-0.0432770675,0.0769368867,0.1564972448,0.6521672749
19,CSpNR,0.5922224911,-0.1567341808,-0.0646802721,-0.01741729965,-0.2502953382,0.1690621269,-0.02169531708,0.04681746412,-0.08143589766,0.4414656024,-0.6579452902,-0.3552137826,0.6036868846,2.409958165,2.743142738,-0.1854743549,0.5214178396,0.3864589214,0.6304061203,1.879087367,-0.02366781354,-0.080972294,0.1513909379,0.06414018616,0.514529683,-0.0503826259,0.2803826793,0.1040762086,0.1090169467,0.2563622314
20,CSpNR,-0.09160426857,0.00723812484,-0.1848375672,0.2483307565,0.2496077198,-0.08915609347,0.1643713893,0.1313012868,0.2242100475,-0.01081137273,0.02424017961,1.149656998,0.1692914052,1.529197062,0.2827656491,-0.8982207772,1.081390669,0.2041447115,0.506491946,-1.512840937,0.09707367231,0.176280706,0.1609907603,0.04269128533,0.5290185422,0.06348444824,0.001392791307,0.01658710185,-0.08750590474,0.3538296876
21,CSpNR,0.3477495299,-0.1572666751,0.02719589992,0.2254263415,0.03232228347,0.5451473233,0.1030949725,0.1978446073,0.5814433074,-0.07313324745,-1.192588636,0.4729532514,0.1734795628,0.9230361848,0.5376015739,0.3275565761,1.576893984,0.3853478709,1.435519653,0.3141539708,0.2298816573,0.3802475363,0.1320687386,0.1187134782,0.6811490602,0.0182016301,-0.03321152282,0.04553141595,0.01501868032,0.3872665792
22,CSpNR,0.5429758082,-0.009841913661,0.08226880054,-1.133832256,-0.5167552173,0.3752405755,-0.0008226265701,0.09213691147,0.0524416844,0.4878948666,-0.1201951242,0.07349557701,0.6351296907,-1.316575477,-0.3569463034,0.1705056265,0.2577625545,0.08717518882,-0.8408824413,0.4828546761,-0.3063471851,0.005802658673,-0.01696877558,-0.1524212117,0.4244393432,-0.1838280195,0.2309199117,-0.01022144744,0.0691480449,0.8021518292
23,CSpNR,0.8365258858,-0.1165295282,-0.2797964074,0.5407321298,0.5342817769,0.2824147139,-0.1365410823,-0.06312354991,0.5677063903,0.1704384864,-0.3303899575,-1.060926637,0.8958843903,0.2040867119,0.9069920515,-0.6832496325,-0.3761781023,0.7246547978,0.1542466293,0.2029068947,0.18607537,0.5624131002,0.02320971355,0.02161865507,0.7603530923,0.1219868943,0.1121420733,0.07706366074,0.02136028404,0.509542639
24,CSpNR,0.1455308774,-0.007654574919,-0.001591845862,-0.5668119586,-0.1625894298,0.07544796638,0.005682923926,0.06862094586,-0.0921080539,0.4752631839,-0.09183075882,0.1570579003,0.1406161236,0.1043260763,-0.5459550263,-0.02601734265,0.8597422898,0.1024938688,2.261804016,2.032600772,-0.2499539751,-0.02335903126,0.004246318399,0.141685367,0.6318127536,-0.02290324518,0.4500600069,-0.02587822748,0.1286237701,0.7550784304
25,CSpNR,-0.2024602398,-0.01634917063,-0.1182871697,0.3644040468,0.4627474513,-0.1782751609,-0.04117030049,0.006881588135,0.3342302108,0.5778606366,-0.1137701248,-0.3454769976,0.2843582156,0.3745957212,0.8401266552,-1.095758281,0.06485397707,0.3540849602,1.386857698,1.819932125,0.2100456142,0.1904031284,0.02474691883,0.08082066777,0.855200611,0.208764125,0.2807257698,0.04757135744,0.08657815283,0.7534342308
26,CSpNR,0.691135305,0.2207554759,0.1441061132,0.9763297538,0.9727264983,0.1680248999,0.01545550502,-0.002100259123,0.3229533689,0.3650353983,0.8427579161,0.3319765251,0.7021752617,1.711035505,1.64046718,0.1614307583,-0.009928548048,0.1587224901,-0.001797246132,0.3821484119,0.5149111935,0.6347310353,0.2310263074,0.06731403444,0.7027819845,0.5434605594,0.7494992026,0.2360372057,0.2163873167,0.770269217
27,CSpNR,0.4965681816,0.09466934441,0.1940645101,0.241888296,0.02280630166,0.3873254252,0.08805987229,0.09660207455,0.1634517707,-0.1548521212,2.326808734,2.743436776,0.40235621,2.529556219,1.833454541,0.9228726132,0.6135083552,0.09978633575,1.078100871,1.498596291,0.1086993837,0.07803434348,0.05737097966,0.1139555675,0.7089798881,-0.02303868651,-0.06691104776,0.01250252229,0.03648695343,0.175450617
28,CSpNR,0.1795534511,0.09278841347,-0.01273960476,0.3419131921,0.4719461661,0.1406952404,-0.1806434319,-0.07387186245,0.04623219379,0.02280414324,0.6347507824,-1.484601968,0.04312509765,0.2080246568,1.599631609,-0.08444310476,-0.4018612698,0.03201717658,-0.5155629587,-0.3544113355,0.4712305795,0.1058996245,0.05076589699,-0.1322542358,0.6724835946,0.205533125,0.00425892492,0.1081729435,-0.03529686316,0.1962850941
29,CSpNR,0.8445720546,0.1821348362,0.1904871204,0.2384075783,0.6727974492,0.7020780732,0.1579480224,0.1640832028,0.2480134297,0.5499162773,0.4231831345,0.4354669963,0.8244442196,1.25064775,1.13417991,0.2439105823,0.2468841483,0.475923721,0.9750565305,1.004013024,0.2278999308,0.2734761485,0.5162092892,0.6815621742,0.9057161101,0.5089505261,0.5011671302,0.4117127547,0.610851162,0.785636642
1,CSpR,0.7128263076,0.1062875822,-0.2646438447,-0.5944643282,0.1406400354,0.2890987396,0.1113020455,-0.1193934933,0.1436763307,0.01114768975,0.3476030512,0.9831743502,0.4180464908,0.586236476,0.3292616088,-0.1493795533,-0.2582763197,0.0440460405,0.5107230733,0.1582682878,-0.1670445083,0.1362647933,0.05666802022,0.3600924534,0.4418626937,0.09019630925,0.02893499798,0.06153194122,0.2539943096,0.6536558613
2,CSpR,-0.0950114059,-0.1639325194,-0.1760058306,0.3886171761,0.4967401131,-0.08224946691,-0.01280752716,-0.1109362914,0.462102951,0.5544689006,-1.516881984,0.05833801859,0.4516301464,0.2816250133,-0.8599473951,-0.5758204763,-0.3290070159,0.09144120791,-0.290330361,-0.3866960789,0.3099153091,0.3198347515,0.02031640362,-0.05949403167,0.8809008349,0.3649536781,0.3584695133,-0.06080666108,-0.07996170997,0.8311808765
3,CSpR,-0.01744284545,0.3488248369,0.141589,0.07333560297,0.3606234698,0.06298559368,0.1812490084,0.1362478776,0.366019874,0.7649219903,2.836002449,0.8644489796,0.6311656761,1.202311072,2.495108106,0.9305609889,0.4710375271,0.4283921879,0.6452154329,1.104462258,0.1965561308,0.3286155958,0.2146218446,0.1716728619,1.120983649,0.2993373858,0.3247664326,0.2171477734,0.1409267747,0.5443006646
4,CSpR,0.1821992862,-0.02395497693,0.1681079683,0.1527766738,0.3349150871,0.1417667247,0.008621608145,0.1117638783,0.3632274349,0.416588555,-0.1428089915,0.2997304892,-0.105887541,1.435620717,1.652856473,0.9221280857,0.809585783,-0.06045874646,0.1898217804,0.7833827924,0.1111549541,0.3288469917,0.06479846772,0.0116916397,0.8839282705,0.1713149465,0.2677879575,0.0560955079,0.05893305478,0.6508504058
5,CSpR,0.1869626705,-0.05452606569,0.02832755212,-0.1686474038,-0.2038863469,0.2137015636,0.1829399037,0.1497105088,0.5644232828,0.3208271634,-0.2337613194,0.7184224014,-0.1975032842,2.952492331,2.136277565,0.1023284671,0.5822390359,-0.2121162311,1.055040129,0.8514789415,-0.07885656004,0.2150565281,0.3081039834,0.1084699778,0.7885773258,-0.06499056426,0.09235279385,0.1733505678,0.06553725582,0.6752911741
6,CSpR,-0.4539462046,0.01800592821,-0.2440585605,0.9847651888,1.223693539,-0.3989412401,-0.01942735128,0.00280801382,-0.1785713012,0.003143103456,0.4471061745,-0.7888618128,-0.5811567479,2.219006406,1.275500789,-0.8196862252,0.006630711985,-0.06344744639,-1.280244102,-1.784237253,0.4359287153,-0.08471568076,0.03393882267,-0.1683652198,1.089433359,0.324049015,-0.0001116092165,0.01084060668,-0.1485526754,0.6240594715
7,CSpR,0.896446786,0.3752507609,0.5359268164,0.8133306595,1.12228443,0.3687755218,0.01957959489,0.2139031022,0.4697140463,0.4162196508,2.149327951,0.316130868,0.9549069169,1.162755003,1.730838398,1.158238246,1.084926521,0.3714817349,0.4377882842,0.9004629027,0.5774388375,0.830589679,0.1403272259,0.140253373,1.062803886,0.5554691632,0.5437760073,0.1459791572,0.2017538859,0.739044432
8,CSpR,0.5169532165,-0.1244553437,-0.1422081864,0.342828735,0.4381134252,0.9761161892,-0.09305086012,-0.1317331267,0.605703614,0.3595960098,-1.243642733,-0.4703402765,0.3140498699,-0.662835089,-0.7065788886,-1.046777053,-0.5241856425,0.222996826,-0.05611792614,-0.2028487678,0.4349837934,0.3823126235,-0.07910318377,-0.01072859591,0.8135711965,0.6275308426,0.2591877558,-0.09574748968,-0.03463589815,0.9731190396
9,CSpR,0.4296998951,0.1213524303,0.09332516968,0.8669790588,0.9011118481,0.6017387673,0.1345981053,-0.052623584,0.8165606959,0.988567479,0.7344677685,0.5596753935,0.6312189079,-0.009490188896,0.2192376336,0.4830841689,-0.2068607792,0.4807472538,0.2811313296,0.3183909075,0.5999318127,0.4264139461,-0.01952986885,0.04257083065,0.7567817973,0.6158715018,0.5311209918,0.02692806389,0.0580048158,0.81651283
10,CSpR,0.3718395761,-0.09595056649,-0.07328614987,0.165358917,-0.3768550348,0.1667683828,0.01190735076,0.009113542091,0.06010524506,-0.2204732412,-0.8993227704,0.2446921407,-0.6574160147,2.668817781,3.692856421,-0.6544060826,0.1224243417,-0.5018970327,-0.5364844873,-1.630519678,0.09844243192,0.0763799894,0.2079673047,-0.05879247367,1.346028924,-0.1518326754,-0.09340094658,0.09504886101,-0.06213394874,0.3954484066
11,CSpR,0.2535486442,-0.04706866511,0.1404850604,0.008075618765,0.04209236229,0.495257661,0.05879663282,-0.02398652507,0.4276755867,0.4614489123,-0.5105179423,0.3772382152,0.1001651395,-0.309929862,0.687977187,0.8013181506,-0.1208671513,0.05636875129,0.6166505411,0.88264526,0.05235272414,0.3065722261,-0.0373063598,0.1475732076,0.8143381783,0.1221334945,0.2932510806,0.06517979106,0.1814001892,0.756393844
12,CSpR,0.09120623166,0.2383236834,-0.04776773578,-0.01005061539,-0.2901771974,0.09033129704,-0.04683227086,0.2371265213,0.173678545,-0.8689317647,2.204910826,-0.3432786964,-0.06257264991,-1.041714622,-2.82824281,-0.4174658304,1.244491215,-0.08510785524,1.365346445,-1.62351257,-0.008629436163,0.06942553007,-0.05770500423,0.1020502247,0.7566075608,-0.07886161156,-0.1591899245,-0.07852933683,-0.05660631932,0.3610755465
13,CSpR,0.3019973802,0.00207173893,0.2631516521,1.062407156,1.332000436,0.1020018289,0.323652333,0.06576275861,0.5395905578,0.4347033567,-0.01191188958,1.896705828,0.1381825598,0.1096574215,-0.6694801717,0.7005859667,0.3070713193,0.07360303221,1.074274898,2.022155709,0.4002647665,0.4039778375,0.01286859029,0.1602799122,0.9627651993,0.345545873,0.2226950219,-0.05769447339,0.2076718798,0.6496560374
14,CSpR,0.3858156829,0.122937994,0.2917235879,0.5644409584,0.6257613423,0.3310420161,0.04638951706,0.09949065339,0.3448810521,0.6732761383,0.9478792293,0.3870741563,0.7850364768,0.6683238542,0.6989290272,0.9183736945,0.3279847004,0.2858230714,0.6869895577,0.9248952274,0.4107226188,0.283827191,0.06589242779,0.1874644863,0.8952177153,0.2361570237,0.3256410679,0.02091523954,0.1137278978,0.4220486129
15,CSpR,1.379916694,0.07903255911,0.07841660105,0.5763909047,0.7331363996,0.4496199241,0.04256350507,0.06564185211,0.340806587,0.4366052734,0.6767527566,1.026831187,0.9429191362,0.3788021379,-0.06601423955,0.3939064641,0.9056929414,0.5853286019,0.9034969886,0.6200949431,0.6321071487,1.10210341,0.06056982207,0.1900895724,1.049062887,0.675470539,1.162476089,0.014081718,0.1263524764,0.8923042598
16,CSpR,0.2500130304,0.09431986302,0.01279956218,0.1351474038,0.4962879544,0.2847729399,0.2341565069,0.03330659267,0.06366672717,-0.1387441211,0.393190407,0.9221745615,-0.3607758032,0.05297395876,-1.721072675,-0.005263795924,0.03229997161,-0.2396534349,0.6071661073,-1.187144182,0.005549106903,-0.06306266982,-0.004042988941,0.1077577178,-0.1352137866,0.1720768464,0.01996468379,-0.0814857387,-0.08569536361,0.3137124732
17,CSpR,0.3784877529,-0.1066851175,0.07875349371,0.1095601244,-0.2541144508,0.344673825,-0.02263138262,-0.1039989536,0.04005340931,-0.1866224465,-0.9579495989,-0.2108493669,0.4006090581,0.5899902237,0.3527672347,0.4244807854,-0.5978067188,0.2457153929,-0.7811914904,0.6910836092,0.07158312715,0.02699681709,0.03775827584,-0.08101280135,0.5465584244,-0.1269606965,-0.0889572188,0.01379036051,0.04053183471,0.2212044996
18,CSpR,0.3270299106,0.02466480919,0.09052205653,-0.1039492174,-0.09737792131,0.2113400558,-0.0373056655,-0.004736127234,-0.09748263478,-0.1663564593,0.1613892169,-0.2741436127,-0.0794583512,1.026810054,1.541599021,0.4463155504,-0.03475094756,-0.09640562407,0.3610059345,0.162591274,-0.0438478511,-0.1023765546,0.153014421,0.05175004715,0.9901708503,-0.02926313011,-0.1009723608,0.1164065661,0.008433159056,0.4628875311
19,CSpR,0.008480358392,0.1003803523,-0.006729603399,0.4344687867,0.06177007031,0.005712831117,0.01355475124,-0.3120078182,0.7553692403,0.7094972882,1.375642498,0.1835599124,0.5405599639,-1.226645922,1.604083215,-0.008993572622,-1.109497629,0.1073263867,-0.4250137126,0.2255888357,0.09115956074,0.2195310318,-0.02391408153,-0.03045056464,0.3523650711,0.005818713406,0.1861919233,0.02417646879,0.009176186943,0.1593380334
20,CSpR,-0.2680593788,0.00229360508,0.08766802611,0.2087377614,0.4348699785,-0.3130089508,0.007261518477,-0.2635181267,-0.0006744465383,-0.4030208464,-0.02905124324,0.07366989962,0.3462777468,1.260255373,0.8015654065,0.4837240897,-1.137090939,0.4161127227,0.3031545804,0.3935897191,0.2021498161,0.00388677885,0.218891039,0.04477490893,0.7676627743,0.2356180623,-0.1476644361,0.08566765841,0.03517118064,0.4627150294
21,CSpR,0.2985636056,0.09037513386,0.08888202123,0.07349630314,0.2422715558,0.9183152775,0.1351682999,-0.09040007536,0.1954395497,0.2144883315,1.615431854,0.8222402826,-0.2863423409,1.117149068,1.408965306,1.732814032,-0.5537889636,-0.2130233893,-0.2706366254,-1.857562081,0.3424161919,0.23245836,0.1967523707,-0.04529621143,0.7709130728,0.3812147173,0.115291367,0.1165137159,-0.1292337302,0.3350374652
22,CSpR,0.3632773227,0.1085995416,-0.03236266616,0.1079861733,0.435183221,0.6519510147,0.1642931078,-0.0781301182,0.2902923593,1.265992629,1.29683234,1.084562511,0.3983383894,0.0796101222,1.149771158,-0.09045012477,-0.1264085968,0.1020191317,0.8096720215,-0.3219798019,0.0340923085,0.06896019456,0.01280267548,0.1069668547,1.073690735,0.05955998787,0.1196580243,0.01132497998,-0.05202869752,0.3356321221
23,CSpR,0.06641316864,-0.0633520235,-0.1308658105,0.1466629194,0.6392728911,0.0700933179,-0.2020992837,0.03739701407,-0.2503106499,0.524698364,-0.254065705,-0.9956191992,-0.2592535971,0.6814359773,-0.009413184943,-0.6317409131,0.1968016223,-0.2155844741,0.136443876,0.414556287,0.2004441789,-0.2830655259,0.1863758225,0.04622924218,0.6294386801,0.190744341,0.1676976225,0.002072633465,0.02389283861,0.1040490668
24,CSpR,0.1587881077,0.008690862896,-0.08198444943,0.03135942102,-1.446466237,0.06494577081,-0.02185545712,-0.06582433361,-0.09554103466,-0.5214296997,0.07853384887,-0.3528235991,0.6049634717,1.485498827,2.879502123,-0.7156930583,-1.050021265,0.5578032754,-1.127539866,3.898948763,-0.02096697401,-0.04424286289,0.04024799935,-0.0329710304,0.2550253587,-0.2206340059,-0.1299118711,0.0438417933,0.06355424537,0.1851133283
25,CSpR,-0.02730984692,-0.03893686454,0.05299071132,0.1436250325,0.1609289324,-0.05027116036,0.04108784103,-0.1098311162,0.1256531049,-0.008788184438,-0.4108233099,0.3657779842,0.2113627676,0.8521900428,1.799040922,0.2331050899,-0.4124805137,0.07412450281,-0.6442998279,-1.004575525,0.0763306553,0.06847872228,0.04120119465,-0.06838264559,0.8395554584,0.08025781943,-0.002268900151,0.0840046264,-0.1144601316,0.7886434818
26,CSpR,0.4843530889,-0.1107742162,0.06653728396,1.08210677,0.5431648239,0.05959377476,0.01190469732,-0.01833992718,0.5008609869,0.5643318837,-0.4952280515,0.2446539292,0.3166604669,0.4939357965,2.053631899,0.3113984143,-0.1173350609,0.3279032516,-0.05205910712,0.5703302668,0.3763012542,0.6368202592,0.04503392013,-0.01195017255,0.8408127483,0.1148942116,0.5834760255,0.1674352179,0.02856606709,0.6427543288
27,CSpR,0.5210867833,0.02555080288,0.3790709247,-0.4960227218,1.129664461,0.2430554949,0.08381235988,0.2655241099,0.05317601662,-0.06994882791,0.3510918664,1.999645648,1.101943913,3.628048354,3.34152118,1.510562697,1.764545069,0.319332074,1.064128248,3.757391311,-0.1900864357,-0.01826751095,0.0578529377,0.05192660937,0.4797371487,0.0505978957,-0.03841301109,0.02205341465,0.07208791875,0.1475896865
28,CSpR,0.05678144311,0.06082301264,0.00852470891,0.4877417189,-0.1696275133,0.08578010012,-0.03476062136,0.05120253495,0.1915265796,-0.2289643859,0.3093097943,-0.1970676409,-0.40054479,1.406897045,1.093545566,0.07613450083,0.2421490402,-0.3286937671,-0.02610687278,0.2247778923,0.260177807,0.05379230632,0.1645601248,-0.03342495039,0.4185525017,-0.1054421585,-0.1880818081,0.1984160468,0.04848770082,0.7534796712
